Palabra, Cantidad
boleto, 1
bolos, 1
bolsa, 1
bolsillo, 10
bolsillos, 4
bolsos, 1
bomba, 4
bombardeo, 2
bombardino, 2
bombas, 1
bombero, 1
bomberos, 4
bombo, 2
bonanza, 2
bond, 1
bondad, 3
bondadoso, 1
bonita, 1
boquete, 1
borda, 11
bordaba, 1
bordado, 2
bordadoras, 1
bordar, 1
borde, 5
bordeada, 1
bordeamos, 1
bordo, 8
borges, 5
borrachera, 3
borracheras, 2
borracho, 5
borrachos, 7
borrado, 2
borrador, 13
borradores, 8
borrados, 1
borrar, 3
borrasca, 2
borrascas, 1
bota, 1
botamen, 1
botarate, 1
botas, 3
bote, 6
botella, 4
botellas, 4
botero, 3
botes, 3
botica, 6
boticario, 1
botines, 1
botitas, 2
botones, 3
boulevard, 1
boyacense, 1
brabante, 1
bragas, 1
bragueta, 1
brahms, 2
bramido, 3
bramidos, 4
brand, 1
brandy, 2
brasa, 2
brasas, 1
brava, 1
bravo, 5
bravos, 2
brazal, 1
brazo, 21
brazos, 11
brebajes, 1
brecha, 2
breva, 1
breve, 5
breves, 1
brigadas, 1
brillante, 2
brillantes, 1
brillo, 1
brindando, 1
brisa, 10
brisas, 5
bristol, 1
broma, 18
bromas, 5
bromuro, 1
bronca, 1
broncas, 1
bronce, 1
bronceado, 1
brown, 1
bruces, 2
bruja, 1
brujas, 1
brujo, 1
brujos, 2
bruma, 2
brumas, 6
brutal, 13
brutalidad, 1
bruto, 7
brutos, 2
bucear, 1
buck, 3
buckingham, 1
bucles, 2
buen, 93
buena, 93
buenas, 23
buenaventura, 1
bueno, 21
buenos, 42
buey, 4
bueyes, 1
bufanda, 1
buitrago, 1
bulganin, 1
bullaranga, 2
bulliciosa, 1
bullicioso, 2
bulliciosos, 1
bulto, 2
bultos, 7
buque, 18
buquecitos, 1
buques, 6
burdel, 4
burdeles, 7
burgos, 1
burgueses, 1
burla, 9
burlaba, 4
burlado, 2
burlando, 1
burlar, 1
burlas, 9
burlones, 1
burradas, 1
burran, 1
burras, 1
burro, 3
burros, 1
bus, 2
busca, 19
buscaba, 6
buscado, 1
buscador, 1
buscamos, 1
buscando, 9
buscapleitos, 1
buscar, 10
buscara, 1
buscarla, 1
buscarlo, 4
buscarlos, 1
buscaron, 1
buses, 1
bustos, 2
butaca, 1
butterfly, 1
c, 2
cabal, 2
caballeriza, 1
caballero, 8
caballo, 7
caballos, 4
cabaretrestaurante, 1
cabecera, 5
cabecilla, 1
cabellera, 4
cabello, 17
cabellos, 8
caber, 1
cabestro, 1
cabeza, 26
cabezas, 1
cabina, 4
cables, 3
cabo, 59
cabos, 3
cabotaje, 1
cabrestante, 2
cabuya, 2
cabuyas, 1
caca, 1
cacao, 1
cachaco, 5
cachacos, 9
cacharreros, 1
cacharros, 1
cachimba, 1
cachucha, 2
cada, 172
cadena, 3
cadenas, 3
cadencia, 2
caderas, 1
caduceo, 1
caer, 2
cagado, 1
cagan, 1
cagarruta, 1
cagaste, 1
caiga, 1
caignet, 3
caigo, 2
caimanes, 2
caja, 11
cajas, 4
cajero, 1
cajetilla, 1
cajetillas, 3
cajistas, 1
cajones, 1
cal, 2
calabaza, 1
calabazos, 1
calabozo, 2
calamar, 1
calce, 1
calcinaba, 1
calcinada, 1
calcinadas, 1
calculaba, 2
calculaban, 1
calculada, 1
calculado, 1
calculados, 1
calcular, 2
caldas, 4
caldo, 2
caldwell, 1
calentarse, 2
calibre, 2
calicanto, 1
caliche, 4
calidad, 2
caliente, 10
calientes, 4
calificaban, 1
calificaciones, 10
calificado, 3
calificados, 1
california, 1
calillas, 1
callada, 2
calladas, 1
callados, 1
calle, 94
calleja, 2
callejera, 6
callejeras, 1
callejero, 4
callejeros, 9
calles, 50
calma, 5
calmarlos, 1
calor, 20
calores, 2
calvario, 2
calvicie, 1
calvo, 1
calzaba, 1
calzada, 1
calzado, 1
calzoncillo, 3
calzoncillos, 3
calzones, 1
cama, 56
camacho, 3
camarada, 1
camargo, 4
camarote, 5
camarotes, 3
camas, 8
cambalaches, 3
cambia, 2
cambiaba, 2
cambiaban, 6
cambiada, 1
cambiado, 12
cambiados, 1
cambiando, 1
cambiar, 12
cambiara, 1
cambiaran, 1
cambiarlas, 1
cambiarse, 1
cambio, 69
cambios, 11
camello, 7
camilo, 14
caminaba, 5
caminaban, 1
caminan, 1
caminando, 9
caminantes, 1
caminar, 4
caminara, 1
camino, 23
caminos, 7
camiones, 2
camioneta, 2
camisa, 16
camisas, 9
camiseta, 2
campa, 1
campal, 1
campamento, 4
campamentos, 3
campana, 10
campanadas, 2
campanan, 1
campanas, 4
campeador, 1
campeonato, 2
campeonatos, 1
campesino, 3
campesinos, 2
campo, 6
campos, 3
camus, 1
canadiense, 1
canal, 2
canales, 2
canalla, 1
canarios, 1
canas, 2
canasta, 1
canastas, 1
canastilla, 1
canasto, 1
cancel, 5
cancelada, 3
cancelado, 1
cancelaran, 1
cancelarme, 1
cancerbero, 1
canchas, 1
canciller, 2
cancilleres, 2
cancioncilla, 1
canciones, 16
candela, 2
candidato, 5
candidatos, 2
candidatura, 1
candidez, 1
candor, 1
cangrejos, 1
cano, 43
canoa, 2
canoas, 3
cansaba, 2
cansado, 2
cansados, 2
cansancio, 4
canta, 1
cantaba, 13
cantaban, 8
cantaclaro, 1
cantada, 2
cantado, 3
cantados, 2
cantaleta, 1
cantamos, 1
cantando, 14
cantante, 5
cantantes, 1
cantar, 18
cantara, 2
cantarla, 1
cantarle, 1
cantarlo, 1
cantaron, 2
cantidad, 10
cantidades, 1
cantillo, 1
cantina, 14
cantinas, 9
cantineros, 1
canto, 2
cantor, 2
cantora, 1
cantos, 5
caos, 2
capa, 1
capaces, 4
capacidad, 3
capar, 1
capataz, 1
capaz, 33
capilla, 1
capirote, 1
capital, 11
capitales, 1
capitalinos, 1
capitanes, 2
capitolio, 4
capitulara, 1
caprichos, 1
captar, 1
capturado, 1
capturados, 2
caqui, 1
cara, 27
caraca, 1
caracas, 7
caracoles, 1
carajo, 17
carambola, 2
caramelo, 2
caramelos, 1
caras, 1
carate, 1
caravallo, 1
caravana, 1
carbonizado, 1
carburador, 1
carcajada, 2
carcajadas, 1
carcomidas, 2
carcomido, 2
carcomidos, 1
cardoza, 5
careciera, 1
carencias, 2
carga, 18
cargada, 1
cargadas, 1
cargado, 2
cargadores, 2
cargados, 3
cargamento, 2
cargamentos, 1
cargar, 2
cargarles, 1
cargarlo, 1
cargas, 1
cargo, 20
cargos, 2
caribe, 41
caribes, 11
caricatura, 1
caricaturas, 3
caricaturista, 1
caricaturistas, 1
caricia, 1
caridad, 21
caritativos, 1
carlos, 39
carmelo, 6
carmen, 12
carnaval, 8
carnavales, 4
carne, 14
carnero, 1
carnes, 1
carniceros, 1
caro, 7
caros, 4
carpa, 2
carpentier, 1
carpeta, 10
carpintero, 2
carranza, 12
carrasquilla, 2
carrera, 33
carreras, 3
carretas, 3
carretera, 6
carreteras, 1
carretero, 2
carreto, 1
carrillo, 6
carro, 1
carros, 1
carroza, 4
carrozas, 3
carta, 48
cartagena, 74
cartageneros, 1
cartas, 23
cartel, 1
carteles, 1
cartera, 5
carteras, 1
cartero, 1
cartilla, 2
casa, 407
casablanca, 1
casada, 1
casado, 5
casados, 1
casalins, 4
casamentera, 2
casamentero, 1
casar, 1
casara, 2
casarme, 1
casarnos, 3
casaron, 3
casarse, 7
casas, 46
cascabeles, 1
cascada, 1
cascaras, 1
cascarrabias, 1
casco, 3
cascos, 1
casen, 1
casero, 2
casi, 108
casia, 1
casij, 4
casillas, 1
casimir, 1
casino, 2
casitas, 2
caso, 54
casona, 1
casos, 17
casquetes, 1
casta, 2
castellano, 8
castellanos, 2
castidad, 4
castigaba, 1
castigadas, 1
castigado, 2
castigados, 3
castigaran, 1
castigarlos, 1
castigarme, 1
castigarnos, 1
castigo, 2
castilla, 1
castillo, 6
castizo, 1
castorp, 1
castro, 11
casual, 20
casuales, 6
casualidad, 16
casualidades, 1
cataca, 25
cataclismo, 1
catadura, 1
catafalco, 1
catalana, 2
catalanes, 1
catalina, 4
cataratas, 1
catatumbo, 1
catecismo, 2
catedral, 5
catilina, 1
catorce, 13
catre, 2
catres, 1
cauce, 1
cauces, 1
caucho, 1
cauda, 1
caudal, 1
causa, 17
causaba, 2
causaban, 6
causado, 3
causar, 2
causara, 1
causarle, 1
causaron, 1
causas, 6
cautela, 2
cauteloso, 1
cautiverio, 3
cautivo, 1
cavernaria, 1
cavernas, 1
cavila, 1
caycedo, 1
cayendo, 1
cayera, 7
cayeran, 1
cayeron, 6
cayetano, 14
caza, 4
cazador, 4
cazadores, 1
cazar, 2
cazarnos, 1
cebado, 1
cebollas, 1
ceceos, 1
cecilia, 10
cedal, 1
ceder, 1
cegadoras, 1
cegato, 2
ceiba, 2
cejas, 1
celador, 1
celebraba, 4
celebraban, 1
celebraciones, 1
celebrada, 1
celebramos, 1
celebrando, 1
celebrar, 6
celebraron, 1
celebres, 1
celebridad, 1
celeste, 3
celestial, 4
celestino, 1
celos, 7
celosa, 4
celoso, 1
celso, 1
celuloide, 3
cementerio, 13
cementerios, 1
cemento, 9
cena, 8
cenar, 4
cenas, 1
cenicero, 2
ceniza, 9
cenizas, 10
censo, 3
censor, 9
censura, 21
centavo, 8
centavos, 21
centellas, 2
centenar, 1
centenaria, 3
centenario, 4
central, 8
centralismo, 2
centro, 37
centros, 3
cepa, 1
cepeda, 31
cepillar, 3
cepillara, 2
cepillo, 3
cepo, 2
cerca, 29
cercadas, 1
cercana, 5
cercanas, 2
cercano, 12
cercanos, 6
cerco, 3
cerdas, 1
cerdo, 2
cerdos, 3
cerebro, 1
ceremonia, 7
ceremonial, 4
cero, 3
cerraba, 3
cerraban, 6
cerrada, 8
cerradas, 5
cerrado, 8
cerrados, 5
cerradura, 3
cerramos, 1
cerrar, 5
cerrarle, 1
cerraron, 4
cerrero, 2
cerro, 5
cerrojo, 1
cerros, 4
certera, 7
certeras, 3
certero, 4
certeza, 4
certidumbre, 14
certificado, 1
certificados, 2
cervantes, 2
cervantina, 1
cervantino, 1
cerveza, 6
cesar, 2
cesto, 1
chabela, 1
chacharas, 1
chaleco, 5
chalecos, 1
chalet, 1
chamuscados, 1
chanza, 1
chapaleando, 3
chaparral, 2
chaperona, 2
chaperonas, 1
chapinero, 1
chapuzones, 1
chaqueta, 4
chaquetas, 1
charco, 1
charla, 3
charlas, 4
charles, 1
charol, 1
chasquido, 1
chatarra, 2
chato, 1
chauchat, 1
chelo, 1
cheque, 5
chesterton, 1
cheviot, 1
chevrolet, 1
chica, 1
chicago, 1
chicha, 2
chico, 1
chiflamicas, 1
chile, 3
chillido, 1
chillidos, 2
chimento, 1
chimila, 2
chimilas, 1
china, 1
chinchorro, 2
chino, 9
chinos, 1
chiripa, 1
chiripas, 1
chirrido, 1
chispas, 1
chiste, 6
chistes, 1
chiva, 2
chivo, 3
chivos, 6
chocoana, 1
chocoanos, 2
chocolate, 5
chofer, 7
choferes, 1
chon, 7
chop, 1
chopin, 2
choque, 6
chorro, 1
chuparse, 1
cianuro, 4
cicatrices, 1
cicatriz, 2
cicatrizados, 1
ciclista, 1
ciclo, 1
cid, 1
ciega, 4
ciegas, 2
ciego, 4
cielo, 39
cielos, 1
cien, 27
ciencia, 9
ciencias, 6
ciento, 13
cientos, 2
ciernes, 1
cierre, 8
cierta, 24
ciertas, 3
cierto, 41
ciertos, 4
cifra, 4
cifraban, 1
cifrada, 2
cifrado, 1
cifrados, 1
cifras, 1
cigarrillo, 13
cigarrillos, 18
cimientos, 1
cinc, 9
cincelador, 1
cinco, 93
cincuenta, 34
cine, 52
cineclub, 2
cines, 1
cinismo, 1
cintas, 2
cinto, 4
cintura, 8
cinturones, 2
circo, 14
circuito, 1
circulaba, 3
circulaban, 3
circular, 5
circulara, 1
circulares, 2
circunscrito, 1
circunstancia, 1
circunstancias, 3
ciruela, 1
cirujano, 3
cisco, 1
cisne, 7
cita, 13
citaba, 3
citaban, 2
citado, 2
citar, 1
citara, 1
citas, 5
ciudad, 108
ciudades, 13
civil, 14
civiles, 10
cizallas, 1
clamaban, 1
clamores, 2
clandestinas, 2
clandestinidad, 1
clandestino, 2
clandestinos, 1
clara, 6
claraboya, 1
clarence, 1
claret, 1
claridad, 1
clarificar, 2
clarinete, 1
clarividencia, 5
claro, 17
claros, 1
clase, 82
clases, 39
claude, 1
claudette, 1
claustro, 1
clausura, 2
clausurada, 1
clausuradas, 1
clausurado, 1
clavar, 1
clave, 4
clavel, 1
claver, 4
claves, 2
clavicordio, 1
clavija, 1
clavo, 4
clawdia, 1
clemencia, 1
clemente, 7
clerical, 3
cliente, 6
clientela, 6
clientes, 16
clima, 6
clinton, 1
club, 2
coartada, 2
coautor, 1
cobertizos, 1
cobra, 1
cobraba, 3
cobraban, 1
cobrar, 11
cobraran, 1
cobrarle, 1
cobrarlo, 2
cobrarlos, 1
cobrarme, 1
cobraron, 1
cobres, 2
cobriza, 1
cobro, 1
coca, 1
cocacola, 2
coche, 3
coches, 3
cocina, 26
cocinaba, 1
cocinaban, 1
cocinada, 1
cocinadas, 1
cocinar, 2
cocinas, 3
cocinera, 1
cocineros, 1
coco, 2
cocos, 1
codazos, 3
codornices, 2
codorniz, 1
codos, 1
coexistieron, 1
coger, 2
cogerlo, 1
cohen, 5
coherente, 1
cohete, 1
cohetes, 2
coinciden, 2
coincidencialmente, 1
coincidencias, 2
coincidido, 4
coincidiera, 1
coincidieran, 1
coincidieron, 2
coincidimos, 2
coincidir, 3
cojitranco, 1
cojo, 1
cojonudo, 1
cola, 7
colaba, 1
colaboraciones, 7
colaborador, 3
colaboradores, 5
colaborando, 1
colaborar, 1
colara, 1
colarse, 1
colas, 2
colbert, 1
colcha, 1
colchones, 2
coleccionar, 1
colecciones, 2
colecta, 2
colectiva, 2
colectivo, 1
colectivos, 1
colector, 1
colega, 4
colegas, 2
colegio, 53
colegios, 5
coletazos, 1
colgaba, 2
colgaban, 1
colgada, 3
colgadas, 3
colgado, 8
colgados, 4
colgamos, 1
colgar, 3
colgara, 1
colilla, 2
colillas, 2
colina, 1
collar, 2
colmillos, 1
colmo, 4
colocaba, 1
colocada, 1
colocarme, 1
colocaron, 1
colocarse, 1
coloma, 1
colombia, 59
colombiana, 17
colombianas, 1
colombiano, 14
colombianos, 12
colomboalemana, 1
colona, 1
colonia, 11
colonial, 11
coloniales, 3
colonos, 2
color, 9
coloradas, 2
colorado, 2
colorados, 1
colores, 20
colosal, 5
colosales, 1
columbia, 6
columna, 13
columnas, 2
columnista, 4
coma, 3
comadre, 8
comadres, 3
comandaba, 1
comandados, 1
comandancia, 1
comandante, 3
comando, 2
combate, 9
combustible, 3
comedia, 2
comedias, 1
comedido, 1
comedor, 24
comen, 1
comensal, 1
comensales, 4
comentaba, 1
comentaban, 1
comentado, 3
comentar, 1
comentario, 12
comentarios, 15
comentarista, 1
comentaristas, 1
comentarle, 1
comentaron, 1
comer, 24
comercial, 10
comerciales, 5
comerciantes, 2
comercio, 9
comercios, 1
comerme, 1
comerse, 2
cometer, 1
cometido, 3
cometiera, 1
comida, 14
comidas, 12
comidilla, 1
comido, 3
comiendo, 4
comienzos, 1
comiera, 1
comieran, 1
comilona, 1
comisariato, 2
como, 947
comodidad, 1
compacta, 1
compacto, 1
compadeciera, 1
compadre, 3
compadres, 2
company, 8
comparable, 2
comparables, 1
compararlas, 1
compartieran, 1
compartieron, 1
compartimos, 1
compartir, 6
compartirlo, 1
compases, 1
compasiva, 3
compasivo, 2
compatriota, 1
compensaba, 1
compensaban, 1
compensarlo, 1
competencia, 3
compinche, 1
complacencia, 1
complacencias, 2
complacer, 6
complacerla, 1
complacerlo, 1
complacida, 2
complacido, 4
complacidos, 1
complaciente, 2
complacieron, 1
compleja, 1
complejo, 1
completa, 18
completaba, 1
completar, 1
completaran, 2
completas, 6
completito, 1
completo, 35
completos, 3
complicaba, 1
complicaciones, 1
complicidad, 14
componentes, 1
componer, 2
comportaba, 4
comportaban, 3
comportamiento, 4
comportaran, 1
compositor, 3
compositores, 1
compostura, 1
compraba, 1
compradas, 1
comprado, 6
compradores, 4
comprados, 3
comprando, 3
comprar, 16
comprara, 3
compraran, 1
comprarlo, 1
comprarlos, 2
compraron, 1
compras, 1
comprender, 2
comprendieron, 1
comprendo, 1
comprensible, 4
comprensivo, 1
comprensivos, 2
comprimidas, 1
comprimido, 1
comprimidos, 1
comprobaciones, 1
comprobada, 1
comprobado, 2
comprobados, 1
comprobar, 5
comprobara, 1
comprobarla, 1
comprobarlo, 1
comprometedor, 1
comprometedora, 1
comprometer, 1
comprometerlo, 1
comprometieron, 1
compromiso, 15
compromisos, 3
compuestas, 1
compuesto, 1
compuestos, 1
compuso, 2
computadora, 1
comunes, 11
comunicaba, 1
comunicado, 1
comunicar, 1
comunicarle, 1
comunicarnos, 1
comunicarse, 3
comunidad, 8
comuniones, 1
comunismo, 2
comunista, 11
comunistas, 9
con, 2744
conan, 1
concebida, 1
concebido, 2
concebir, 7
concebirlo, 2
concedieron, 1
concejal, 1
concejo, 1
concentraban, 1
concentrada, 1
concentradas, 1
concentrarme, 1
concepto, 1
conceptos, 1
concertaban, 1
concertar, 1
concesionario, 1
concha, 1
conciencia, 41
conciencias, 1
concienzudo, 1
concierto, 2
conciertos, 1
conciliador, 1
conciliar, 2
conciliara, 1
conciliarla, 1
conclusiones, 3
concordia, 3
concreta, 3
concretar, 2
concreto, 4
concretos, 2
concurrencia, 1
concurrida, 2
concurrido, 1
concurridos, 2
concurrir, 1
concursar, 2
concurso, 16
concursos, 1
condado, 1
conde, 6
condecoraciones, 2
condecoran, 1
condena, 4
condenada, 2
condenadas, 1
condenado, 4
condenara, 1
condenarme, 1
condensar, 1
condicionado, 2
condiciones, 18
condones, 1
condoto, 1
conduce, 1
conducidos, 1
conducir, 1
conducirme, 1
conducta, 5
conductor, 5
conductos, 1
conduerma, 1
condujeron, 1
condujo, 1
conejo, 2
conejos, 1
confabulado, 2
confabularon, 1
conferencia, 13
conferencias, 1
confesar, 4
confesara, 2
confesarle, 2
confesarlo, 1
confesional, 1
confiable, 7
confiado, 1
confianza, 10
confidencial, 3
confidenciales, 2
confidente, 1
confines, 1
confirmaciones, 1
confirmadas, 1
confirmar, 3
confirmarlo, 2
confirmaron, 1
confirmarse, 1
conflicto, 3
conformaba, 1
conformado, 3
conformarme, 1
conforme, 1
conformistas, 1
confortable, 1
confortables, 1
confunden, 1
confundes, 1
confundido, 5
confundiera, 1
confundieron, 2
confundir, 1
confundirlo, 1
confundirlos, 1
confundirme, 1
confundirse, 2
confusa, 3
confusiones, 1
congenito, 1
congoveo, 3
congreso, 5
conjetural, 2
conjeturas, 1
conjunto, 5
conjura, 1
conjurar, 4
conjurarlas, 1
conjurarlo, 1
conjurarnos, 1
conjuro, 3
conmemoraciones, 1
conmigo, 42
conmovedor, 1
conmovedora, 1
conmovida, 2
conmovidas, 1
conmovido, 1
conoce, 2
conocer, 20
conocerla, 3
conocerlo, 4
conocerlos, 1
conocernos, 1
conoces, 1
conocida, 4
conocido, 28
conocidos, 13
conociendo, 1
conociera, 7
conocieron, 3
conocimiento, 2
conocimientos, 2
conocimos, 2
conozca, 1
conozcas, 1
conozco, 1
conquista, 1
conquistador, 1
conquistar, 1
conrad, 2
consagra, 1
consagrada, 3
consagradas, 1
consagrado, 3
consagrados, 1
consagrar, 1
consagratoria, 1
consciente, 17
conscientes, 4
consecuencia, 3
consecuencias, 4
consecutivos, 1
conseguido, 2
conseguimos, 3
conseguir, 13
conseguirle, 1
conseguirlo, 1
conseguirme, 1
consejo, 11
consejos, 1
consentido, 2
consentimiento, 1
conserva, 1
conservaba, 5
conservada, 1
conservado, 1
conservador, 22
conservadora, 4
conservadores, 17
conservados, 1
conservar, 2
conservaron, 1
conservatismo, 8
conservo, 5
consideraba, 9
consideraban, 2
consideraciones, 3
considerando, 2
considerarla, 1
considerarlo, 1
considerarme, 1
considerarse, 3
considero, 1
consigna, 2
consignas, 3
consigo, 11
consiguiente, 1
consiguieron, 1
consola, 1
consolaba, 1
consolaban, 3
consoladoras, 1
consolar, 1
consolarme, 2
consolidada, 1
consonantes, 1
conspiraciones, 1
conspiradores, 1
constante, 5
constantes, 2
conste, 1
constitucional, 2
constituciones, 1
constituyen, 1
constituyente, 1
constructor, 1
construida, 4
construido, 7
construidos, 2
construir, 1
construirle, 1
construyendo, 1
consuegra, 4
consuela, 2
consuelan, 1
consuelo, 9
consueta, 1
consulta, 2
consultaba, 1
consultado, 2
consultar, 2
consultarlo, 3
consultas, 3
consultorio, 4
consumado, 3
consumidor, 1
consumiendo, 1
consumo, 1
contaba, 18
contaban, 2
contabilidad, 4
contacto, 8
contactos, 2
contada, 4
contado, 9
contador, 1
contados, 1
contagiado, 2
contagiarles, 1
contagiarme, 1
contagiaron, 1
contagio, 2
contagiosa, 2
contaminada, 1
contaminar, 2
contamos, 1
contando, 1
contar, 23
contara, 4
contaran, 1
contarla, 3
contarlas, 1
contarlo, 7
contarlos, 1
contarme, 3
contarnos, 2
contaron, 2
contarse, 1
contemplaba, 3
contemplaban, 1
contemplando, 2
contento, 1
contentos, 1
contertulio, 2
contertulios, 2
contestaba, 8
contestada, 1
contestado, 3
contestar, 9
contestara, 1
contestarle, 4
contestarme, 1
contestaron, 1
contienda, 1
contiene, 1
contigo, 2
contigua, 4
contiguo, 2
continental, 5
continente, 1
contingente, 1
continuaba, 1
continuada, 1
continuamos, 1
continuar, 6
continuara, 1
continuaron, 1
continuas, 1
continuo, 2
contra, 97
contrabandista, 1
contrabandistas, 1
contradicciones, 3
contradictorias, 1
contradictorio, 1
contraer, 1
contrajeron, 1
contrajo, 2
contramaestre, 2
contraministro, 1
contraorden, 1
contrapuestas, 1
contrapunto, 2
contraria, 6
contrariado, 3
contrariados, 5
contrariar, 1
contrariara, 1
contrariaran, 1
contrariarla, 1
contrariarme, 1
contrarias, 2
contrariedad, 3
contrariedades, 2
contrario, 54
contrarios, 2
contrarrestar, 1
contrasentido, 1
contraste, 3
contrataba, 1
contrato, 4
contribuido, 1
contribuyentes, 1
contribuyeron, 1
control, 4
controlaba, 1
controlador, 1
controlar, 2
controversias, 2
convalecencia, 3
convaleciente, 1
convencer, 8
convencerla, 2
convencerlos, 2
convencerme, 7
convencida, 2
convencido, 14
convencidos, 4
convencieron, 1
convencimos, 1
convencional, 4
convencionales, 1
convento, 8
conventos, 1
convers, 4
conversaba, 3
conversaban, 2
conversaciones, 18
conversado, 1
conversador, 3
conversadores, 1
conversados, 1
conversamos, 1
conversando, 4
conversar, 18
conversarlo, 1
convertibles, 1
convertida, 2
convertidas, 1
convertido, 10
convertidos, 2
convertir, 3
convertirme, 2
convertirse, 2
conviene, 1
convierte, 1
convincente, 6
convirtieron, 1
convivencia, 3
convocado, 1
convocar, 2
convocatoria, 1
convulsionaron, 1
coordenadas, 1
coordinada, 1
copa, 1
copada, 2
copartidario, 2
copartidarios, 5
copas, 1
copia, 11
copiaban, 1
copiada, 1
copiar, 1
copiara, 1
copiarlas, 1
copias, 3
copiloto, 3
coplas, 2
copo, 1
copos, 1
coqueta, 1
coraje, 6
corales, 1
corazones, 2
corbata, 15
corbatas, 4
corcho, 1
cordada, 1
cordel, 1
cordero, 3
cordial, 9
cordiales, 6
cordialidad, 1
cordillera, 5
cordilleras, 1
cordones, 1
corea, 7
corelli, 1
cornamenta, 1
cornetas, 1
cornisa, 5
cornisas, 4
corno, 2
coro, 6
corona, 1
coronado, 3
coronamos, 1
coronar, 1
coronaron, 1
coronel, 41
coroneles, 1
coronilla, 1
corpulento, 1
corra, 1
corral, 3
corraleja, 2
correa, 7
correcciones, 3
correcta, 1
correcto, 4
corrector, 3
correctores, 2
corredor, 21
corredores, 5
corregible, 1
corregida, 1
corregidas, 1
corregido, 4
corregidos, 3
corregimiento, 3
corregir, 4
corregirla, 1
correo, 12
correr, 6
correspondencia, 4
corresponderle, 1
correspondiente, 2
correspondientes, 1
corresponsal, 6
corresponsales, 1
corrida, 1
corrido, 3
corridos, 1
corriendo, 4
corriente, 12
corrientes, 2
corrigiendo, 2
corrimos, 2
corroncho, 1
corrosivo, 1
corta, 5
cortaba, 1
cortaban, 1
cortada, 2
cortado, 2
cortados, 1
cortamos, 1
cortar, 4
cortara, 1
cortaron, 1
cortas, 1
corte, 6
cortejo, 1
cortina, 1
cortinas, 3
corto, 3
cortos, 2
corvas, 1
cosa, 32
cosas, 32
cosecha, 6
cosechas, 1
coser, 5
cosiendo, 2
cosme, 1
costa, 23
costaba, 9
costaban, 3
costal, 1
costales, 1
costarle, 1
costarles, 1
costarnos, 1
costear, 1
costilla, 1
costillares, 1
costo, 4
costos, 1
costosa, 1
costosos, 1
costumbre, 20
costumbres, 5
costumbrismo, 3
costuras, 1
cotes, 5
cotidiana, 11
cotidianas, 1
cotidiano, 1
cotidianos, 1
cotizada, 1
cotorras, 1
crawford, 1
creaba, 2
creado, 1
creador, 4
crean, 1
crear, 3
crearon, 3
creativa, 6
creatividad, 2
creativo, 1
creativos, 1
crecen, 2
crecer, 4
crecido, 3
creciendo, 3
creciente, 3
creciera, 1
crecimiento, 3
credencial, 3
credibilidad, 1
credulidad, 1
cree, 4
creencia, 2
creencias, 1
creer, 22
creerle, 1
creerlo, 7
creerse, 1
crees, 1
crema, 1
creo, 50
creonte, 1
crepusculares, 1
crescencio, 1
creyendo, 4
creyentes, 1
creyera, 3
creyeran, 1
creyeron, 1
criaba, 1
criada, 3
criadas, 1
criado, 4
criados, 4
criando, 1
crianza, 1
criar, 2
criarlos, 1
criaron, 1
criarse, 1
criatura, 2
crimen, 17
criminal, 3
criminales, 2
criolla, 3
criollo, 1
criollos, 2
cripta, 3
crisis, 10
crispaba, 1
crispado, 1
cristal, 1
cristales, 1
cristiana, 2
cristiandad, 1
cristiano, 2
cristianos, 1
cristo, 5
criterio, 11
criterios, 3
criticaba, 1
criticar, 1
cronista, 1
cronistas, 2
cruce, 2
crucecitas, 1
crucero, 2
cruces, 2
crucetas, 1
crucial, 5
crucigramas, 1
cruda, 1
crudo, 7
crudos, 2
crueles, 1
crujido, 1
crujidos, 1
crusoe, 1
cruz, 10
cruzaba, 1
cruzado, 2
cruzados, 1
cruzamos, 1
cruzar, 1
cruzarse, 2
cuadernillos, 2
cuaderno, 2
cuadernos, 3
cuadra, 7
cuadrada, 1
cuadrados, 1
cuadrante, 1
cuadras, 21
cuadrilla, 1
cuadrillas, 5
cuadro, 8
cuadros, 4
cual, 61
cuales, 14
cualesquiera, 1
cualidad, 1
cualquier, 95
cualquiera, 10
cuando, 619
cuanta, 1
cuantas, 3
cuantioso, 1
cuanto, 22
cuantos, 6
cuarenta, 19
cuarta, 12
cuartas, 1
cuarteada, 1
cuartearse, 1
cuartel, 6
cuartelaria, 1
cuarteles, 2
cuarteto, 2
cuartetos, 1
cuartilla, 2
cuartillas, 9
cuartito, 1
cuarto, 82
cuartos, 8
cuatreros, 1
cuatro, 102
cuatrocientas, 1
cuatrocientos, 2
cuba, 1
cubana, 1
cubano, 7
cubanos, 1
cubeta, 1
cubierta, 10
cubierto, 5
cubiertos, 4
cubil, 1
cubrir, 1
cucarachas, 1
cuchara, 2
cucharada, 1
cucharadas, 2
cuchilla, 1
cuchillada, 1
cuchilleros, 1
cuchillo, 6
cuchillos, 1
cuchitril, 1
cuello, 19
cuenca, 1
cuenta, 151
cuentas, 11
cuentes, 1
cuentista, 5
cuentistas, 1
cuento, 70
cuentos, 50
cuerda, 4
cuerdas, 1
cueriza, 1
cuerizas, 1
cuernos, 1
cuero, 5
cuerpo, 51
cuerpos, 8
cuervo, 1
cuesta, 4
cuestas, 3
cueste, 1
cuestionario, 3
cueva, 6
cuidado, 7
cuidados, 1
cujas, 1
